51,64,72,37,12,42,35,49,89,82,73,26,93,56,13,29,79,78,92,24,83
24,73,17,49,87,63,96,47,36,59,34,38,44
44,59,71,78,37,92,12,31,88
93,11,51,82,26,53,24,42,76
72,56,51,83,89,82,79,76,24,73,42,87,98,63,84,65,23
15,88,41,13,29,53,92,56,51,89,76
15,46,38,36,17,23,63,84,35,73,59,74,98,65,34,96,25
23,54,36,46,59,34,44,74,15,31,88,71,41,11,13,29,37
68,71,41,11,13,64,29,53,78,37,92,12,72,56,26,51,83,89,82,79,24
31,92,74,46,38,13,47,59,29,41,68,11,15,12,78,71,54,53,44
93,73,17,49,87,98,18,84,65,23,96,47,54,36,59,34,38,44,74
87,98,84,65,96,47,46,59,34,74,15,31,88,71,41
87,42,18,98,72
72,56,51,83,89,76,24,93,17,49,35,98,63,18,84
13,89,11,64,73,76,29,26,53,72,56,17,83,42,37,49,78,82,79
44,15,68,31,88,71,41,13,29,53,92,12,56,26,51,83,89
93,44,35,98,87,63,46,84,47,25,59,42,54,17,73,34,24,49,96,65,18,23,38
53,78,37,92,12,72,56,26,51,83,89,82,79,76,24,73,17,49,42,35,87,25,98
89,79,76,49,35
15,88,13,29,56,79,76
83,56,42,12,92,73,49,72,93,18,98,87,37,17,79,82,63
15,68,88,71,41,11,13,53,78,37,92,12,72,56,26,51,83,89,82,79,76
49,23,96,42,79,98,65,59,84,87,34
25,98,65,36,15,41,11
47,11,59,38,23,41,44,54,34,64,71,15,63,84,46,36,88,74,31,96,18
74,15,68,31,71,11,13,64,29,78,37,92,12,72,56,26,51,83,89,82,79
38,15,71,11,78,56,51,83,89
74,34,15,88,31,12,47,44,38,78,68,41,36,64,46,92,53,13,71,54,59,29,37
41,11,13,64,29,53,92,12,56,26,83,89,82,79,76,93,73,17,49
24,73,49,35,87,63,54,46,59,38,44
46,41,36,88,44,47,74,63,54,65,15,84,59,23,96,98,13,11,31
78,38,68,26,92,56,12,41,34,11,13,53,46
98,47,38,65,49,42,35,31,34,36,23,63,68
35,87,98,63,18,84,65,23,96,47,54,46,34,44,74,68,31,88,71
79,93,17,49,35,25,98,63,18,84,65,59,34
87,68,65,17,46,74,63,59,47
11,23,59,88,84,34,31,44,36,18,64,15,71,41,65,13,68,54,38
56,71,34,59,44,11,78,38,36
88,31,89,53,56,13,71
74,68,71,41,11,13,64,12,72,82,79
47,36,59,38,68,88,37
84,76,24,96,18,87,73,65,36,23,54,17,93,49,83,82,79,35,42,63,47
53,54,71,29,47,46,34,23,31,96,13,78,68,59,36,88,11,37,38,15,74
18,49,36,84,17,59,96,79,87,93,47,34,42,73,54
31,59,56,13,11
24,93,17,49,42,35,87,25,63,18,84,65,96,47,54,36,46,59,34,38,44
89,92,79,64,37,31,41,26,93
64,37,92,51,89,76,24,73,87
23,65,46,84,47,88,98,59,11,36,18,68,74,38,31,25,96
18,64,41,23,15,74,84,59,46,13,47,71,36,88,44,38,63,31,68,54,34,11,65
89,82,76,73,35,25,65,54,46
24,73,17,25,98,18,96,47,36,59,34,38,44
36,59,68,71,41,13,53
92,12,72,56,26,51,89,82,79,76,24,93,73,17,49,42,35,87,25,98,63,18,84
74,15,88,71,41,11,64,29,53,78,37,92,72,26,51,83,89,82,79
51,83,89,76,24,87,18,65,23
74,68,64,29,78,37,92,12,83,89,79
74,15,44,64,31,41,38,26,92,71,88,29,78,59,68,34,11,46,56
47,24,36,65,98,59,96,84,46,25,34,54,35,73,23,38,93,18,17,87,42,76,63
17,98,63,18,44,15,68
26,51,83,89,82,76,24,93,73,17,49,42,35,87,25,98,63,18,84,65,23,96,47
18,74,65,42,84,88,31,35,63
36,46,59,34,38,44,74,15,68,31,88,71,41,11,13,29,53,78,37,92,12,72,56
82,79,76,24,93,17,42,35,25,98,18,84,65,23,96,47,54,36,59
34,38,44,74,88,13,64,29,53,37,72,56,26,51,83
29,53,78,37,92,12,72,56,26,51,83,89,82,79,76,24,93,73,17,49,42,35,25
53,79,56,72,78,26,29,15,88,92,76,11,64
63,12,49,84,56,17,18,87,65
74,15,31,88,41,11,13,64,29,53,78,92,12,72,56,26,51,83,89,82,79
96,47,38,44,31,11,64,29,78
23,54,11,47,63,64,15
82,24,93,73,17,49,42,98,23,96,36,46,59
51,83,89,82,76,93,73,17,49,42,35,87,25,18,84,23,96,47,54
11,13,64,29,37,92,12,72,56,26,83,89,79,24,93,73,17,49,42
83,76,42,63,84
84,23,47,68,31,71,64,29,53
34,35,63,36,96,38,25,54,74,49,59
44,29,59,41,54,34,36,71,37,13,53,88,96,11,31,47,74,64,92
76,93,73,17,49,42,35,87,25,98,63,18,84,65,23,96,47,54,36,46,34
82,79,76,73,42,35,87,25,63,18,84,96,47,36,59
56,84,25,42,87,23,73,76,96
78,12,83,89,93,73,49,35,87
74,72,12,53,11,34,29,64,59,46,15
12,72,79,26,56
29,53,78,37,12,56,26,51,83,89,82,79,76,24,93,73,17,42,35,87,25
12,76,31,24,37,26,92,68,82,56,83,71,89,29,11,78,41,79,51
54,74,73,36,63,93,17
46,92,15,11,13,56,78,44,36,53,34,68,37,12,59
18,35,93,65,73,54,76,17,59,46,82
36,15,74,84,68,71,34,44,65,63,41,96,38,87,88,47,18,46,23,31,54
64,15,44,78,51,13,71,74,41,83,38,26,34,12,92,31,68,11,88,56,29
63,18,84,23,96,47,54,36,46,59,34,38,44,74,15,68,31,88,71,41,11,13,64
98,76,65,17,51,83,24,42,84,73,35,72,82
54,46,59,34,74,11,64,12,72
93,34,63,35,73,98,65,18,46,54,17,44,42,59,74
26,37,49,42,51,18,73,93,79
65,23,96,54,46,59,34,38,44,15,68,31,88,71,41,11,13,64,29,53,78
83,89,82,76,73,35,87,25,18,84,96,47,36
26,41,93,12,79,64,31
84,23,47,54,34,38,44,74,15,68,88,29,53
88,41,11,13,64,29,53,37,92,12,72,51,79,93,73
44,74,15,68,31,88,71,41,11,64,29,53,78,37,92,12,72,56,26,51,83,89,82
29,74,92,34,41,26,11,64,12
17,49,42,87,25,98,63,18,84,65,23,96,47,54,36,46,59,34,38,44,74,15,68
79,18,82,49,76,36,24,96,87,73,59,35,63,65,17,98,54,23,42
41,73,83,53,17,93,71,89,56,92,26
87,25,98,63,65,23,54,36,59,34,44,74,15,68,88,71,41
24,26,92,12,93,17,49,42,83,56,78,89,63
49,25,56,76,79,63,12,51,65,84,18,35,87
23,46,47,42,87,17,25,38,63,84,74,34,59,44,54,98,96,35,65,18,93,73,49
84,65,34,38,25
25,35,98,42,88,23,84,31,18,54,36,96,87
17,24,47,87,79,83,63,25,26
82,79,76,42,18,47,36
37,17,83,26,18,79,25,24,35
41,37,92,56,89,79,49
34,18,79,63,98,23,47
34,44,74,68,31,41,13,53,12,56,83
23,47,54,46,59,44,74,15,68,31,88,71,41,11,29,53,37
54,79,65,18,24,47,34,63,25
84,54,59,34,15,71,41,13,53
63,84,65,23,96,47,36,46,59,34,38,44,74,15,68,31,88,71,11,13,64
37,12,26,51,89,79,73
35,18,31,47,42,49,36,63,74,59,38,15,87,46,25,44,68,98,54
96,47,36,59,34,44,74,15,68,31,13,64,53,78,92
17,49,42,35,25,98,18,84,65,23,96,47,54,36,46,59,34,38,44,74,15
42,83,87,56,65,18,35,17,89,63,12,26,84,25,49,51,24
15,68,31,88,71,41,11,13,64,29,53,78,37,92,12,72,56,26,51,83,89,82,79
17,42,35,87,98,84,23,96,47,54,36,59,34,74,68
26,51,83,89,82,79,76,24,93,73,17,49,42,35,87,25,63,18,84,65,23,96,47
54,46,59,34,44,74,15,68,31,71,41,11,13,64,37,92,72
31,37,72,56,26,83,82
34,38,44,74,15,68,31,88,71,11,13,64,29,53,78,37,92,12,72,56,26,51,83
63,25,84,98,34,49,54,73,47,74,96,46,65,42,35,15,59,44,23
88,71,64,29,37,92,72,89,73
65,31,15,84,46,34,23,38,71,53,54,68,41
44,31,88,71,41,13,64,78,37,92,12,72,89
35,83,56,73,72,84,49,25,87,24,23,42,82,18,93
12,72,56,26,51,83,89,82,79,24,93,73,17,49,87,25,98,63,84
31,88,71,41,11,13,64,29,53,78,37,92,12,72,56,26,51,83,89,79,76,24,93
98,65,23,96,47,54,36,46,59,34,38,74,31,41,13
89,98,18,84,96,54,46
53,78,72,56,51,76,49,25,98
98,37,12,92,17,56,93,42,51,63,25,79,87,49,73,89,26,72,83,35,82
23,96,74,71,13
88,53,72,29,38,68,78,83,26,74,56,41,64,89,37,11,13,71,44,31,12
13,53,92,12,51,83,79,76,24,17,35
17,42,35,25,84,65,23,96,54,46,44
63,44,84,34,23,36,88,74,38,59,15,18,35,71,25,47,98,46,65
38,53,44,37,59,12,15,13,54,72,46
13,93,41,12,26,89,31,29,82,71,92
25,36,65,63,98,84,35,49,93,54,47,17,24
78,37,92,12,26,51,79,24,49,42,35,87,25,98,63
65,23,96,47,54,46,59,34,44,74,15,31,88,41,64,29,78
44,42,31,63,98,68,49,84,34,18,15
31,41,11,64,29,92,93
34,12,88,37,74,41,15,71,38,13,92,31,83,11,51,56,64,68,53
89,49,83,76,78,64,26,93,41,53,73,24,79,51,17,37,92,11,72,29,82,13,56
44,37,38,59,74,92,31,54,47,46,64,41,78,36,15,96,68,88,11
88,25,54,18,34,41,11,71,59,65,47,38,68
18,65,23,96,47,54,36,59,44,15,31,71,41,11,13,64,29
13,78,49,24,92,53,72,11,26,51,17,37,56,73,12,42,89
83,89,79,76,24,93,73,17,49,35,25,98,63,84,65,47,36
88,41,13,64,53,78,37,12,26,83,79,76,24,93,73
84,87,82,42,63,49,96,73,56
71,13,29,44,53,59,54,74,47,64,37,38,68,96,15,23,34
87,44,18,54,31,71,74,84,47,65,15,23,98,35,59
79,51,68,12,53,29,72,26,83,71,88,11,31,13,74,82,15,37,64,92,56
89,87,64,26,79,56,83
